id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50285417,Intimate refuge in San Ángel,94967270,Federico,,Álvaro Obregón,19.354227,-99.189011,Entire home/apt,749,4,7,2022-03-26,0.50,2,188,3,
50285948,NUEVO DEPTO 3 MIN BELLAS ARTES,114030490,Vicino Alojamientos,,Cuauhtémoc,19.43309,-99.14176,Entire home/apt,939,2,46,2022-08-30,3.17,18,317,39,
50343300,Londres 212-303 Lujo Chica King,171166310,Abdo,,Cuauhtémoc,19.42398,-99.16739,Private room,1150,1,0,,,35,365,0,
50287230,Villa Basilio lindo alojamiento para conocer  cdmx,192707667,Minerva,,Benito Juárez,19.37227,-99.1437,Entire home/apt,350,1,36,2022-08-27,2.31,2,360,29,
50343940,ET_1304 depto en Nuevo Polanco.,206970565,Inmobiliaria ZAGO,,Miguel Hidalgo,19.44322,-99.18672,Entire home/apt,1700,3,4,2022-07-21,0.26,9,352,2,
50288520,Recámara con entrada independiente en Coyoacán,308834093,Estefanía,,Coyoacán,19.34077,-99.17098,Private room,442,3,0,,,1,358,0,
50289070,Mikerencia 1. Habitación con baño en Centro CDMX,223574451,Teresa,,Cuauhtémoc,19.440968,-99.146935,Private room,371,1,53,2022-09-14,3.71,2,56,52,
50290783,"Roma Sur, amplio e iluminado departamento",13320029,Alejandra,,Benito Juárez,19.40089,-99.16629,Entire home/apt,750,3,6,2022-09-14,0.42,1,17,5,
50291738,Blue Sky PH | Balcony,10764020,Mr. W,,Cuauhtémoc,19.42328,-99.16818,Entire home/apt,1797,1,3,2022-03-13,0.34,207,363,3,
50345126,Londres 212 -403 Lujo Chica Queen,171166310,Abdo,,Cuauhtémoc,19.42441,-99.16686,Private room,1100,1,2,2022-06-26,0.45,35,345,2,
50345464,Londres 212 -503 Lujo Chica Queen,171166310,Abdo,,Cuauhtémoc,19.42413,-99.16738,Private room,1100,1,1,2022-04-02,0.17,35,345,1,
50292111,Rev.,99789486,Su,,Cuauhtémoc,19.411044706258004,-99.17923351028335,Private room,398,1,0,,,1,358,0,
50292379,Morning Sun | Balcony,10764020,Mr. W,,Cuauhtémoc,19.42361,-99.16871,Entire home/apt,1423,1,3,2022-07-10,0.20,207,283,2,
50345669,"Recámara con baño
Compartido",105953286,Gabriela,,Tlalpan,19.28508,-99.2142,Private room,500,1,0,,,2,122,0,
50293127,Habitación  con servicios básicos incluidos,406115254,Salvador,,Álvaro Obregón,19.32411,-99.26436,Private room,450,1,2,2022-02-21,0.18,1,365,2,
50345765,Londres 212 -703 Lujo Chica Queen,171166310,Abdo,,Cuauhtémoc,19.42268,-99.16737,Private room,1100,1,0,,,35,345,0,
50346174,Londres 212-301 lujo Grande King.,171166310,Abdo,,Cuauhtémoc,19.42283,-99.16897,Entire home/apt,1350,1,0,,,35,345,0,
50293134,Top end PH with a private roof garden in La Roma,10333156,Olivier,,Cuauhtémoc,19.41605,-99.1573,Entire home/apt,3081,5,38,2022-09-21,2.43,2,186,34,
50348068,Londres 212-402 lujo Grande King.,171166310,Abdo,,Cuauhtémoc,19.42245,-99.16859,Entire home/apt,1350,1,1,2021-07-18,0.07,35,345,0,
50293389,Live! entire Ecochic apartment great location,108474341,Guillermo,,Benito Juárez,19.38357,-99.14163,Entire home/apt,479,1,46,2022-09-08,3.09,1,324,44,
50348226,Londres 212-401 lujo Grande King.,171166310,Abdo,,Cuauhtémoc,19.42263,-99.16743,Entire home/apt,1350,1,3,2021-11-27,0.20,35,345,1,
50348350,Zona de Hospitales Tlalpan CDMX,43291238,Diana,,Tlalpan,19.27877,-99.16546,Private room,240,28,3,2021-07-28,0.21,7,329,0,
50293772,Cuarto Grande y Luminoso en Colonia Roma,91894522,Eduardo,,Cuauhtémoc,19.41192,-99.16302,Private room,900,6,0,,,2,365,0,
50348355,Londres 212-502 lujo Grande King.,171166310,Abdo,,Cuauhtémoc,19.42237,-99.16755,Entire home/apt,1200,1,4,2022-09-04,0.27,35,345,2,
50303900,"Amazing Apartment Monte Athos, Lomas Chapultepec",137132393,Rodrigo,,Miguel Hidalgo,19.42005,-99.21518,Entire home/apt,9000,4,24,2022-08-10,1.54,17,180,18,
50348484,WTC limpieza  diario y gimnasio.,740759,Yuni,,Benito Juárez,19.39541,-99.17367,Entire home/apt,1750,2,11,2022-06-30,0.74,22,177,7,
50348540,Londres 212-501 lujo Grande King.,171166310,Abdo,,Cuauhtémoc,19.42429,-99.16884,Entire home/apt,1350,1,7,2022-08-26,0.47,35,344,5,
50348682,Londres 212-702 lujo Grande King.,171166310,Abdo,,Cuauhtémoc,19.42453,-99.16749,Entire home/apt,1200,1,2,2021-11-14,0.14,35,345,1,
50348804,Londres 212-701 lujo Grande King.,171166310,Abdo,,Cuauhtémoc,19.42223,-99.16897,Entire home/apt,1200,1,1,2021-10-02,0.08,35,345,1,
50304402,Apartamento clásico en el corazón de la ciudad.,18565750,Dahir,,Cuauhtémoc,19.4156,-99.17583,Private room,454,20,2,2022-08-20,0.58,1,300,2,
50305243,Habitación con Alberca privada en CDMX,388088141,Alejandro,,Cuauhtémoc,19.41835,-99.14568,Private room,2500,1,0,,,3,365,0,
50348940,Londres 212 -406 Lujo Mediana King,171166310,Abdo,,Cuauhtémoc,19.4245,-99.16935,Private room,1250,1,1,2022-04-23,0.19,35,345,1,
50349138,Londres 212 -505 Lujo Mediana King,171166310,Abdo,,Cuauhtémoc,19.42242,-99.16898,Private room,1250,1,1,2021-10-29,0.09,35,345,1,
50305805,Habitación estándar una cama King,406208097,Edgar,,Cuauhtémoc,19.42049,-99.14129,Private room,629,1,92,2022-09-09,6.83,2,365,90,
50349141,Elegant apartment  A. Coyoacan with large terrace,111339402,Xiu Y Karina,,Coyoacán,19.35191,-99.128616,Entire home/apt,860,2,2,2022-08-15,0.37,1,89,2,
50306540,Habitación 2 camas queen,406208097,Edgar,,Cuauhtémoc,19.41899,-99.1433,Private room,1300,1,3,2022-02-27,0.26,2,361,3,
50349289,Londres 212 -506 Lujo Mediana King,171166310,Abdo,,Cuauhtémoc,19.42253,-99.16711,Private room,1250,1,3,2022-04-30,0.32,35,345,3,
50350657,Loft céntrico con vista increíble hacia volcanes,352221310,Jorge,,Cuauhtémoc,19.40621,-99.13737,Entire home/apt,543,2,6,2022-09-20,0.46,1,249,5,
50353568,Cheery n' Cozy Apt in Barrio Escandon near Condesa,359040595,Oscar,,Miguel Hidalgo,19.40312,-99.18307,Entire home/apt,1318,2,34,2022-09-04,2.28,1,328,28,
50309792,Suite Meraki Nuevo Polanco Zen & Cozy,406248889,Ricardo,,Miguel Hidalgo,19.44424,-99.20356,Entire home/apt,1300,3,8,2022-03-05,0.54,1,241,4,
50310994,Hermoso departamento con patio y servicios,344561481,Enrique,,Cuauhtémoc,19.41812,-99.16738,Entire home/apt,1050,1,16,2022-07-24,1.04,1,299,14,
50358364,Habitación en departamento equipado compartido,144846230,Maury,,Coyoacán,19.30776,-99.1113,Private room,250,1,1,2021-06-24,0.07,2,356,0,
50360413,Great Cultural & Food Scene Brand-New Apartment,70036667,Francisco,,Cuauhtémoc,19.436146,-99.154404,Entire home/apt,1697,3,5,2022-07-29,0.47,2,355,5,
50312701,Habitación Privada en Reforma 222,102987560,Carmen,,Cuauhtémoc,19.42965,-99.16197,Private room,10000,1,1,2021-09-03,0.08,4,290,0,
50312960,"Penthouse with amazing view, 2 blocks from subway",157643637,Nidia,,Miguel Hidalgo,19.446,-99.16999,Entire home/apt,999,2,64,2022-09-13,4.09,1,297,50,
50360909,Rincón de las Flores - Lindo depa en Lomas,63934732,Lorena,,Miguel Hidalgo,19.42578,-99.20857,Entire home/apt,2000,1,0,,,1,86,0,
50364991,Miniloft bath kitchenette CondesaRoma+Fast WiFi,368151297,Guillermo,,Cuauhtémoc,19.40758,-99.16914,Entire home/apt,575,5,13,2022-08-11,0.86,4,73,10,
50313189,"Recamara centrica, baño independiente y servicios.",252071534,Sandra,,Tlalpan,19.2922,-99.12043,Private room,350,2,1,2021-07-23,0.07,1,365,0,
50313192,COLORINES DE COYOACAN,230992075,Ricardo,,Coyoacán,19.33021,-99.1459,Private room,350,2,15,2022-08-22,1.03,9,347,12,
50313344,Apartamento Amueblado en Desierto de los Leones,406292062,Joaquin,,Álvaro Obregón,19.34177,-99.22254,Entire home/apt,1022,3,3,2021-11-01,0.26,2,83,3,
50313635,"Live the New MexicoArea, It’s like a little house",123940882,Gigi,,Cuajimalpa de Morelos,19.35858,-99.28764,Entire home/apt,3000,5,0,,,3,365,0,
50365858,Departamento a una cuadra del metro.,89441714,Amelia,,Benito Juárez,19.3759,-99.15738,Entire home/apt,470,2,29,2022-09-18,2.60,3,354,29,
50319839,Casa grande/Jardín /CDMXSur Coapa/Coyoacán/Parking,406343624,Brenda Maria,,Tlalpan,19.3015,-99.12075,Entire home/apt,1432,2,4,2022-06-27,0.27,4,318,3,
50371486,BONITO  DEPARTAMENTO SUPER CONECTADO,90953746,Aby,,Cuauhtémoc,19.406649,-99.155518,Entire home/apt,707,3,41,2022-09-19,2.67,1,278,36,
50324211,Habitación para viajes cortos,360931731,Eduardo,,Cuajimalpa de Morelos,19.35875,-99.27826,Entire home/apt,1050,1,13,2022-08-12,0.92,25,361,11,
50324548,Departamento Parque Delta y Centro Medico A,2281290,Suites,,Benito Juárez,19.40113,-99.15688,Entire home/apt,411,2,46,2022-09-19,3.00,49,335,36,
50372708,Casa La Roma 7 Habitaciones,390967558,Condesa,,Cuauhtémoc,19.40864,-99.16195,Entire home/apt,3281,2,20,2022-06-24,1.30,10,69,13,
50374453,Departamento acogedor Azcapotzalco Cdmx Facturamos,18941624,Cesar,,Azcapotzalco,19.47359,-99.17061,Entire home/apt,750,2,1,2022-03-20,0.16,1,356,1,
50325127,Departamento de Lujo en Reforma 222,102987560,Carmen,,Cuauhtémoc,19.42846,-99.16278,Entire home/apt,10000,1,6,2022-06-13,0.68,4,111,6,
50375251,Casa de los abuelos 3,151680971,Martha,,Coyoacán,19.30429,-99.17271,Private room,330,1,7,2022-09-06,0.50,3,233,6,
50325347,DEL PRINCIPADO PARA QUE TE SIENTAS COMO EN CASA,406391736,Carlos,,Cuauhtémoc,19.42782,-99.16069,Private room,900,1,6,2022-08-14,0.50,1,358,6,
50377288,"""The Palms Apartment"" 4 BR remote workers paradise",370029802,Val,,Miguel Hidalgo,19.43484,-99.20681,Entire home/apt,1829,2,67,2022-09-18,4.35,15,350,59,
50325703,Habitación superior Plazadel MariachiGaribaldiCDMX,297926029,Isaac,,Cuauhtémoc,19.44131,-99.13654,Private room,925,1,29,2022-08-28,1.87,6,244,15,
50379649,Vive el Centro. Patrimonio cultural CdMx,406963179,Florina,,Cuauhtémoc,19.43486,-99.1332,Private room,579,2,7,2022-08-22,0.64,1,254,7,
50379775,Departamento con acceso directo a Reforma,186535471,Guillermo,,Cuauhtémoc,19.434576,-99.170258,Entire home/apt,1000,2,20,2022-06-28,1.82,8,354,20,
50326060,Céntrico y cómodo loft con terraza.,43638047,Daniel,,Benito Juárez,19.37902,-99.18311,Entire home/apt,864,1,8,2022-04-09,0.53,1,325,3,
50382929,Casa Tekax cerca de six flags México,229349643,Ivan,,Tlalpan,19.28637,-99.22542,Entire home/apt,990,2,58,2022-09-17,4.04,1,243,45,
50326133,"Lindo departamento en el Pedregal, UNAM al lado",9008734,Dulce Alejandra,,Coyoacán,19.30896,-99.19429,Entire home/apt,1090,1,64,2022-09-02,4.11,3,64,51,
50383376,Beautiful classic house built in 1921,313476407,Roman,,Cuauhtémoc,19.42589,-99.15413,Entire home/apt,1400,2,0,,,1,49,0,
50326820,Tennyson I (Private bathroom),112945634,Paulina,,Miguel Hidalgo,19.43609,-99.195,Private room,700,1,0,,,2,0,0,
50326913,Single bed or bunk beds for friends,304907121,Abril,,Cuauhtémoc,19.42303,-99.17237,Private room,320,2,33,2022-09-13,2.21,2,326,25,
50383611,2 hab piso/Jardín/CDMXSur/Coapa/Coyoacán/E. Azteca,406343624,Brenda Maria,,Tlalpan,19.2998,-99.12053,Entire home/apt,775,2,5,2022-09-08,0.57,4,11,5,
50328440,"""Olímpico"" studio a 250Mts de museo Sumaya",220958128,Nicolas,,Miguel Hidalgo,19.44468,-99.2062,Entire home/apt,1398,3,1,2021-07-05,0.07,1,365,0,
50329744,Loma Hermosa Cozy 2 Bedroom Apartment Mexico City,137236513,Rosa,,Miguel Hidalgo,19.44401,-99.21568,Entire home/apt,1450,3,3,2022-05-29,0.28,1,347,3,
50384468,Casa amplia/parking/ jardín/CDMXSur Coapa/Coyoacán,406343624,Brenda Maria,,Tlalpan,19.30033,-99.12006,Entire home/apt,1140,2,4,2022-09-03,0.59,4,322,4,
50329890,Londres 212-704 Lujo Chica King,171166310,Abdo,,Cuauhtémoc,19.42435,-99.16778,Entire home/apt,1150,1,43,2022-09-04,2.75,35,345,30,
50385346,Casa bella/jardín/parking/CdMxSur/Coapa/Coyoacán,406343624,Brenda Maria,,Tlalpan,19.30107,-99.12002,Entire home/apt,905,2,40,2022-09-18,2.64,4,318,36,
50438021,"Alojamiento en la Roma Norte, Ciudad de México",407491030,Astrid,,Cuauhtémoc,19.423983,-99.160973,Private room,503,7,27,2022-08-21,1.93,1,326,25,
50385779,1 BUSINESS SUITES KEPLER - GRAND SUITE 2 RECAMARAS,403319546,Jorge Eduardo,,Miguel Hidalgo,19.4336,-99.18158,Entire home/apt,2197,2,3,2022-06-05,0.20,8,358,2,
50386651,Divino B&B Polanquito frente al Parque petfriendly,405693541,Ma Del Pilar,,Miguel Hidalgo,19.430254,-99.196426,Private room,12000,1,0,,,3,1,0,
50440326,"Departamento a 5minutos de aeropuerto, cdmx",407511694,Juan Carlos,,Venustiano Carranza,19.42371,-99.06136,Entire home/apt,500,15,1,2022-03-22,0.16,1,364,1,
50388371,Hermoso depa con estacionamiento y amenidades,394322163,Nohemi,,Azcapotzalco,19.465868,-99.155151,Entire home/apt,1200,2,5,2022-07-31,1.03,3,106,5,
50440690,Hostal Portales Monrovia,100705899,Poli,,Benito Juárez,19.367252,-99.149483,Shared room,350,1,0,,,1,90,0,
50441067,Hermoso departamento en el corazón de Polanco,25077488,Donatella,,Miguel Hidalgo,19.42963,-99.19095,Entire home/apt,2396,2,6,2022-06-05,0.55,2,0,6,
50388393,Preciosos depa con estacionamiento GYM y alberca,394322163,Nohemi,,Azcapotzalco,19.465807,-99.15519,Entire home/apt,1500,1,0,,,3,106,0,
50391553,Stylish 1BR Urban Retreat,403848214,Kukun,,Cuauhtémoc,19.42782974243164,-99.16459655761719,Entire home/apt,2696,1,73,2022-09-15,4.89,70,342,59,
50441901,¡Precioso departamento en Santa Fe!,93454888,Rosario,,Álvaro Obregón,19.36945,-99.26609,Entire home/apt,1350,1,0,,,2,282,0,
50442542,Adorable vista en departamento con 2 camas 2 baños,40115890,Alexei,,Tlalpan,19.30326,-99.23177,Entire home/apt,3000,2,2,2021-11-07,0.14,1,88,1,
50392261,"Nápoles, WTC. Habitación privada.",143863327,Viridiana,,Benito Juárez,19.39182,-99.17924,Private room,400,4,7,2022-03-29,0.45,1,296,3,
50392674,Habitación en el Centro CDMX súper ubicación,407084027,Emmanuel,,Cuauhtémoc,19.42896,-99.14842,Private room,329,2,4,2021-08-01,0.27,1,0,0,
50393283,Oasis in the City,182488173,Ivan,,Cuauhtémoc,19.42748,-99.17126,Entire home/apt,1298,2,11,2022-08-28,0.72,22,359,4,
50443845,"Cozy PH with 3 Bd, 2.5 Bath and private rooftop",270372408,Andres,,Miguel Hidalgo,19.43311,-99.21407,Entire home/apt,3023,2,36,2022-09-04,2.37,18,73,23,
50444420,Habitación Compartida Mixta Terraza / Shared Room,207240505,Luis,,Cuauhtémoc,19.46369,-99.14541,Shared room,201,28,2,2021-08-30,0.14,76,365,0,
50394689,Habitación Privada Doble Cerca al Aeropuerto,297933321,Isaac,,Venustiano Carranza,19.43541,-99.11681,Private room,628,1,91,2022-09-16,5.93,4,352,76,
50395561,Penthouse en la Roma CDMX,231889224,Ixchel,,Cuauhtémoc,19.41711,-99.16554,Entire home/apt,1577,3,14,2022-09-18,0.94,1,143,13,
50445620,Loft hermoso con patio,121267655,Arturo,,Benito Juárez,19.39109,-99.17174,Entire home/apt,1114,2,18,2022-09-19,1.20,1,362,12,
50396424,Classy PentHouse at a great location,68151741,Venus,,Cuauhtémoc,19.428646,-99.159828,Entire home/apt,1159,2,4,2022-09-04,0.27,5,161,2,
50447179,Salón de fiestas techado ideal para event,8223764,Susan,,La Magdalena Contreras,19.31957,-99.2292,Entire home/apt,5071,1,2,2022-07-09,0.43,4,365,2,
50456778,ARTSY Penthouse Condesa Mexico City,50749781,Analuisa,,Cuauhtémoc,19.4176,-99.17521,Entire home/apt,1949,2,34,2022-09-22,2.31,2,272,28,
50396676,Departamento Nuevo al sur de la CDMX,339038940,Viridiana,,Coyoacán,19.30373,-99.17019,Entire home/apt,1500,1,0,,,1,358,0,
50457925,Cuarto independiente en el corazón de la Condesa,30735689,Karim,,Cuauhtémoc,19.41008,-99.17712,Private room,601,3,0,,,1,364,0,
50398129,Habitación Muy Económica Cerca del Aeropuerto CDMX,297933321,Isaac,,Venustiano Carranza,19.43605,-99.11848,Private room,653,1,390,2022-09-13,25.32,4,355,267,
50400718,Master Suite Gran Hotel Ciudad de México,403856807,Inmobiliaria,,Cuauhtémoc,19.43327,-99.13583,Private room,2316,1,1,2021-06-23,0.07,11,276,0,
50461124,Habitación Doble Privada en la Plaza del Mariachi,297926029,Isaac,,Cuauhtémoc,19.44038,-99.13848,Private room,668,1,90,2022-09-21,5.90,6,338,54,
50401013,Londres 212 -706 Lujo Mediana King,171166310,Abdo,,Cuauhtémoc,19.42384,-99.16933,Entire home/apt,1250,1,20,2022-08-26,1.32,35,345,11,
50401166,Habitación privada en Coyoacán (Sur de CDMX),47529826,Peter,,Coyoacán,19.31368,-99.12956,Private room,200,7,0,,,2,264,0,
50461399,Departamento de diseño. Muy iluminado,7087524,Ricardo,,Cuauhtémoc,19.411275062952807,-99.17448935123994,Entire home/apt,4100,6,0,,,1,101,0,
50401458,Habitación privada en Coyoacán (Sur de CDMX),47529826,Peter,,Coyoacán,19.31518,-99.12918,Private room,200,1,0,,,2,265,0,
50465581,Excelente departamento por Carso,290154954,Elvira,,Miguel Hidalgo,19.44634,-99.20468,Entire home/apt,1100,2,1,2021-08-03,0.07,3,339,0,
50402352,Loft Suite Juárez Reforma a tres cuadras del Ángel,245618000,Alejandra,,Cuauhtémoc,19.42378,-99.16773,Entire home/apt,899,1,80,2022-09-15,5.31,59,74,66,
50402470,"Hermoso Departamento en Polanco, Polarea",250898270,Enrique,,Miguel Hidalgo,19.44551,-99.20172,Entire home/apt,2507,2,8,2022-07-10,0.70,1,360,8,
50468692,Beautiful antique apartment in Colonia Roma,5977862,Jimena,,Cuauhtémoc,19.42139,-99.15733,Entire home/apt,2000,15,5,2022-06-03,0.34,1,114,3,
50479940,Industrial style apartment,123370279,Rainher,,Benito Juárez,19.38336,-99.15516,Private room,550,95,0,,,1,365,0,
50403956,Encantador Loft rústico con un ambiente mágico,49263442,Yazmin,,Tlalpan,19.28522,-99.16723,Private room,550,5,0,,,5,264,0,
50404628,"Cozy apartment in ""Colonia Napoles"", close to WTC.",4811765,Juan Manuel,,Benito Juárez,19.38996,-99.18039,Entire home/apt,1000,1,17,2022-08-01,1.13,4,140,10,
50480491,"Suite 6 Covadonga, Coyoacán, 10 min Estadio Azteca",51622893,Luis Felipe,,Coyoacán,19.31638,-99.14063,Private room,458,1,41,2022-09-04,4.59,10,316,41,
50415499,Habitación grande con baño privado,384971139,Mariema,,Cuauhtémoc,19.40507,-99.17158,Private room,500,3,1,2021-07-23,0.07,1,82,0,
50416016,Londres 212 -705 Lujo Mediana King,171166310,Abdo,,Cuauhtémoc,19.42224,-99.1684,Entire home/apt,1250,1,15,2022-05-02,0.98,35,345,10,
50481713,Habitación sencilla con baño privado.,68040676,Jesus,,Cuauhtémoc,19.4112,-99.17191,Private room,1300,4,5,2021-10-28,0.33,4,0,1,
50416265,Casa Maguey Hostal/ Hotel Boutique,407300011,Jimena,,Iztacalco,19.381407,-99.133858,Private room,450,2,15,2022-09-10,1.26,4,357,15,
50485820,Habitación tipo loft  en Santa Fe muy céntrica,360931731,Eduardo,,Cuajimalpa de Morelos,19.35824,-99.2781,Entire home/apt,1050,1,58,2022-09-11,3.78,25,364,46,
50486321,"D Manacar Depa 3 pers -Hospital 20 Nov, Insurg Sur",322510577,Urbano Suites,,Benito Juárez,19.36828,-99.17773,Entire home/apt,306,2,39,2022-08-30,2.57,56,364,29,
50416464,Chalet ducampagne Habitación Coqueta casa de campo,51383151,Enrique,,Álvaro Obregón,19.33539,-99.27337,Private room,850,2,2,2021-09-16,0.13,4,262,0,
50486353,"B Loft Metro Portales, Parque Venados 2 pers.",322510577,Urbano Suites,,Benito Juárez,19.37307,-99.14756,Entire home/apt,260,2,28,2022-09-01,1.84,56,356,23,
50416567,Habitaciones Las Almendras 4,274540725,Marina,,Álvaro Obregón,19.37182,-99.2146,Private room,200,2,1,2021-12-12,0.11,4,362,1,
50490084,COYOACAN Amazing APARTMENT Best location & Views!!,19814681,Miriam,,Benito Juárez,19.35888,-99.16681,Entire home/apt,2450,2,38,2022-09-18,2.52,1,354,32,
50416695,Frida Miniloft bathroom kitchenette+SuperFast WiFi,368151297,Guillermo,,Cuauhtémoc,19.4056,-99.16929,Entire home/apt,499,5,15,2022-08-16,0.98,4,77,13,
50500790,"Spacious bedroom, best street in Condesa",33237746,Rejane,,Cuauhtémoc,19.41546,-99.16863,Private room,990,7,5,2022-09-02,0.46,2,358,5,
50417373,Casa Roma,72969330,The Local Way,,Cuauhtémoc,19.422054,-99.161278,Entire home/apt,5527,3,10,2022-09-07,0.71,20,302,9,
50417604,"Bella y moderna casa 5 mins de hosp Ángeles, Pemex",8223764,Susan,,La Magdalena Contreras,19.31802,-99.23095,Entire home/apt,5571,10,2,2021-07-28,0.14,4,364,0,
50502034,10minAeropuerto/ForoSol/PalacioDeportes/Autodromo,92550315,Hilda,,Iztacalco,19.40122,-99.06521,Entire home/apt,593,2,29,2022-07-18,2.00,2,5,25,
50417881,Penthouse w/gorgeous tree views. Well connected.,74972602,Sofía Elena,,Álvaro Obregón,19.3527,-99.18222,Private room,511,2,30,2022-09-09,1.99,1,60,24,
50504504,Hermoso condominio con dos lugares de estacionamiento dentro de las instalaciones,408022540,Elideth,,Benito Juárez,19.38768,-99.16822,Private room,887,5,0,,,1,351,0,
50507512,Lovely apartment in the heart of the city!,394557130,Felipe De Jesús,,Cuauhtémoc,19.43424,-99.14294,Entire home/apt,849,2,65,2022-09-15,4.65,1,112,58,
50420842,Casa Maguey Hostal/ Hotel Boutique,407300011,Jimena,,Benito Juárez,19.38065,-99.13498,Private room,470,2,13,2022-03-21,0.96,4,358,6,
50421003,"Cerca de Hospital 20 de Noviembre, planta baja 0",422559209,Vicky,,Benito Juárez,19.36935,-99.17506,Entire home/apt,550,1,65,2022-09-20,4.25,7,361,51,
50508282,"Modern BR, private terrace | desk | Chai (2)",709455,Itzel,,Cuauhtémoc,19.416925,-99.163429,Private room,699,2,7,2022-06-02,0.52,10,352,6,
50521229,Hermoso departamento en el corazón de Mexico,244724436,Abraham,,Cuauhtémoc,19.42638,-99.17312,Private room,514,1,15,2022-09-02,1.12,1,357,12,
50421235,Casa Maguey Hostal/ Hotel Boutique,407300011,Jimena,,Iztacalco,19.38229,-99.13349,Private room,500,2,6,2022-03-08,0.52,4,357,6,
50523187,Downtown Coyoacan(very close) Big beautiful house!,206795016,Valeria,,Coyoacán,19.34247,-99.15384,Entire home/apt,1500,2,11,2022-08-29,2.29,2,315,11,
50421249,Cozy Rooftop Studio in the heart of Arts District!,54795766,Isa,,Miguel Hidalgo,19.41373,-99.18344,Entire home/apt,1899,3,44,2022-09-05,2.99,1,305,37,
50524697,CONDESA Typical Mexican Vecindad Apartment,1615971,Natalia,,Cuauhtémoc,19.40998,-99.17285,Entire home/apt,1199,1,6,2022-01-16,0.58,19,145,6,
50422193,"Habitación en Roma Norte, cerca Reforma/ZonaRosa",48522736,Jonatan,,Cuauhtémoc,19.41901,-99.15803,Private room,450,2,9,2022-04-28,0.64,1,33,4,
50525589,Precioso departamento en la mejor zona de la CDMX,408223633,Alejandro,,Benito Juárez,19.38157,-99.18016,Entire home/apt,764,1,37,2022-09-20,2.44,1,349,29,
50422336,2 BUSINESS SUITES KEPLER - Baño y balcón,403319546,Jorge Eduardo,,Miguel Hidalgo,19.43374,-99.18175,Private room,1398,1,1,2021-07-04,0.07,8,345,0,
50422914,Habitación amueblada- baño en Habitación/ Balcón,128323220,Vianney,,Benito Juárez,19.39993,-99.16551,Private room,12202,1,0,,,1,0,0,
50423720,"Hermoso departamento 2 recamaras/2baños, céntrico!",9922451,Alexandro,,Álvaro Obregón,19.38705,-99.19259,Entire home/apt,820,2,22,2022-09-02,1.62,1,96,20,
50527107,Lovely appartement for 2 with amenities,45320816,Nadia,,Álvaro Obregón,19.35626,-99.18602,Entire home/apt,1040,3,5,2022-08-12,0.76,1,320,5,
50527312,Casa La Camila Tito,158781769,Ángel,,Gustavo A. Madero,19.47556,-99.11838,Entire home/apt,829,2,7,2022-09-04,0.52,2,363,5,
50424452,"Beautiful, sunlit 1BR in Roma Norte",6397982,Alejandra,,Cuauhtémoc,19.4194,-99.15553,Entire home/apt,771,4,10,2022-08-21,0.70,1,13,8,
50528039,Casa céntrica en CDMX,186535471,Guillermo,,Miguel Hidalgo,19.44106,-99.16962,Entire home/apt,1000,2,21,2022-06-17,1.41,8,342,14,
50427402,Shared Room,207240505,Luis,,Cuauhtémoc,19.45951,-99.14853,Shared room,200,28,0,,,76,365,0,
50428065,Mixed Shared Room,207240505,Luis,,Cuauhtémoc,19.45931,-99.14714,Shared room,200,28,1,2021-07-31,0.07,76,365,0,
50528252,30% REBAJADO DEPARTAMENTO EXCELENTE UBICACION,20030198,Ricardo,,Benito Juárez,19.38993,-99.15846,Entire home/apt,561,3,7,2021-09-21,0.48,7,174,0,
50433823,"Modern w/ a splash of eclectic, near the Angel",212306974,Stanley,,Cuauhtémoc,19.42885202830438,-99.170725957873,Entire home/apt,1992,1,28,2022-09-14,1.83,30,332,21,
50528259,30% REBAJADO DEPARTAMENTO COMPLETO GRAN UBICACION,20030198,Ricardo,,Benito Juárez,19.38987,-99.16061,Entire home/apt,447,1,31,2022-09-09,2.09,7,365,24,
50437841,Capital Suites Luxury Residences,407487987,Marisol,,Cuauhtémoc,19.41376,-99.16542,Private room,1790,1,1,2021-06-27,0.07,1,0,0,
50537634,"Alojamiento para estudiantes con amplió  jardín,ideal para estudiantes cerca de universidades.",402462732,Pedro,,La Magdalena Contreras,19.32564,-99.22936,Entire home/apt,750,1,0,,,1,365,0,
50617164,Loft G privado Circuito Interior: Reforma-Centro,57413777,Omar,,Miguel Hidalgo,19.44283,-99.1686,Entire home/apt,583,1,4,2022-09-18,4,4,350,4,
50539480,2  Designed APTS IN ❤️ OF CONDESA -4BR-4BATH-9PPL,418651325,Mike,,Cuauhtémoc,19.409204,-99.172455,Entire home/apt,9100,2,1,2021-11-08,0.09,21,283,1,
50620064,Lovely loft at the business heart of Mexico City,408979386,Marco,,Cuauhtémoc,19.430325,-99.162834,Entire home/apt,893,2,28,2022-09-18,1.93,1,350,21,
50541178,"NUEVO LOFT Santa Fe, ubicación extraordinaria",257853661,Ramon,,Cuajimalpa de Morelos,19.35873,-99.2705,Entire home/apt,1219,1,61,2022-08-07,4.08,13,145,56,
